date,latitude,longitude,tavg
2016-08-28,40.673035648293634,-73.70523640552942,25.7
2015-01-06,40.69160427484833,-74.01293778566516,-6.4
2015-02-22,40.68897082964684,-74.0384740504012,0.9
2015-05-25,40.63671082128062,-73.89951759434838,23.5
2015-05-10,40.536178704478075,-73.92842136735571,17.9
2015-11-28,40.70452119219286,-74.07376838689709,13.1
2015-05-15,40.64090022975037,-73.76321903036731,15.9
2016-06-09,40.708367025517475,-74.09241526867547,17.3
2016-10-23,40.78891708932073,-74.14651581416953,11.9
2016-03-07,40.88279023491557,-73.84596575294232,7.7
2015-02-08,40.59688695406273,-74.199475693923,1.3
2015-08-28,40.67867834322385,-73.73909035648201,23.0
2016-06-07,40.83514746740356,-74.0692683441394,23.9
2016-06-14,40.60064553089795,-73.92979405118419,20.6
2015-01-25,40.54085649829316,-74.13135478668057,2.6
2015-09-12,40.58357212427124,-74.01537350544034,23.1
2016-02-22,40.59823051360407,-74.12309232814407,7.5
2015-05-23,40.508563191143004,-73.8391200069681,15.6
2015-03-22,40.820911290455165,-73.90743376552187,2.7
2015-10-22,40.47804065690057,-74.11145735067034,17.2
2015-06-14,40.74147958959902,-74.04290603441973,25.5
2016-03-03,40.498004671250676,-74.15343257593356,-0.2
2015-04-02,40.47797737463166,-73.85935994417949,7.9
2016-10-20,40.61963462472611,-74.09987409179915,19.3
2016-08-29,40.72890601259559,-73.8227616713613,27.1
2016-01-09,40.91319248713299,-73.76069849562315,4.9
2015-07-04,40.76243042536356,-73.90407224612214,22.8
2015-08-14,40.543146999847686,-74.23016977395774,25.2
2015-05-13,40.90268052088887,-73.90127445932922,16.2
2015-06-17,40.54959306539919,-73.72753142274526,23.5
2016-07-18,40.911128284044395,-73.94806240909968,27.7
2016-02-29,40.63852943380718,-73.89248702270842,10.7
2016-03-17,40.87027773380381,-74.18357194540387,10.3
2015-08-15,40.710383779324495,-73.77909151609923,25.8
2016-10-19,40.79297288426045,-73.73433293891338,22.7
2016-10-25,40.506583744687816,-74.25641665532764,9.7
2015-05-04,40.50622792274803,-74.07105469621901,21.4
2016-11-12,40.8360405389901,-74.16664801029741,6.1
2015-11-12,40.63060807071413,-73.7830602887079,13.4
2016-02-23,40.80242256335499,-74.04470246828325,2.5
2015-05-07,40.67281197564563,-74.12341490617116,18.2
2016-02-13,40.64514699663939,-73.79963456575473,-5.5
2016-08-19,40.530234292470304,-74.01921371456906,27.3
2016-05-16,40.8823214475169,-73.71188785909999,10.6
2015-12-20,40.84360850957938,-74.19818968974053,2.8
2015-02-11,40.725415249121696,-74.07285889184995,-2.5
2016-01-13,40.78147638009624,-73.85933315164499,-2.7
2016-09-28,40.48899908643242,-74.14915516766092,18.2
2016-06-29,40.824075326773624,-74.17405122583752,23.7
2016-07-08,40.61177271663629,-73.74321088198273,25.8
2015-03-05,40.53328901105316,-74.21187990028169,0.0
2016-02-05,40.82674261670069,-73.76678837402486,3.8
2016-06-22,40.87947313154405,-73.98931095513096,24.9
2015-02-06,40.69214842644304,-73.97053311208397,-8.7
2016-09-25,40.72274535936505,-73.97974259326931,19.0
2015-01-07,40.516939884494626,-74.11388261679407,-7.1
2015-01-15,40.585700985052945,-73.99656205401058,-1.3
2015-08-24,40.633635010133695,-74.24450101216983,25.3
2016-09-02,40.81675375848181,-73.98547685114157,22.5
2016-11-26,40.627169326976606,-73.76419486096525,9.8
2015-12-28,40.70912124527442,-74.25357230997967,3.5
2015-12-26,40.522775527284566,-74.20375180677553,12.5
2015-03-23,40.588901911895896,-73.80248353671121,0.1
2016-03-10,40.71854907367858,-73.77283208147372,14.8
2016-04-14,40.90128271360209,-74.16103429503872,10.0
2015-12-18,40.893705369132135,-74.20781189070277,7.4
2016-03-06,40.8869558099946,-73.7812241382992,2.3
2015-05-13,40.71211928498191,-74.047604721539,18.8
2015-06-27,40.683299584513996,-73.83329545880099,20.2
2016-08-14,40.75868187340275,-74.06634821288056,31.1
2016-04-06,40.685066278098866,-74.00548184766264,3.5
2016-02-20,40.895172803045696,-73.82084164781783,9.5
2016-11-28,40.70965641139654,-73.93892434983094,6.4
2015-11-22,40.51426964053103,-74.02185639059843,10.2
2016-04-22,40.89907597678154,-73.72267420467479,19.5
2016-02-01,40.7251156402256,-74.24540144870184,7.4
2015-08-15,40.51772336861763,-74.00538146093044,27.1
2016-10-30,40.5246412138268,-74.09194375011462,18.6
2016-04-12,40.816429338705944,-74.12472540656202,12.0
2015-05-08,40.65294101763572,-73.82199498210196,15.5
2016-01-27,40.55712851896098,-74.15246990544607,5.4
2016-10-19,40.65076834204862,-73.85692184917717,22.7
2016-07-03,40.79769803891199,-74.24050130850081,21.4
2015-02-07,40.791761837473445,-74.23728059053116,-3.1
2016-05-07,40.58956375920138,-74.04778533025201,11.3
2015-01-24,40.580901835598034,-73.98727631141323,1.4
2015-03-02,40.84920911464774,-74.04894703518063,-0.2
2015-11-19,40.87317536067123,-74.16762420079839,16.5
2015-07-09,40.84493109488277,-73.79706673841447,22.9
2016-06-17,40.89652102004673,-73.76961974297872,19.9
2016-08-31,40.60130483803185,-74.20278121175215,26.3
2015-11-23,40.86906912857896,-74.16312645399236,3.3
2015-07-28,40.69204608514434,-73.82678325576138,26.4
2016-10-17,40.88065949675891,-73.9375704474363,21.4
2015-04-25,40.5153339536122,-73.7627647115009,7.9
2016-06-07,40.62921897641108,-74.01301576305558,25.0
2015-11-07,40.873851892713084,-73.76340351667247,16.3
2015-08-27,40.64571109830841,-73.93978585716069,23.3
2016-06-15,40.70427867699404,-73.73670437822275,22.9
2015-11-02,40.612721030943796,-73.95946339264262,14.8
2016-07-03,40.57349599665863,-73.83780070931779,23.9
2015-04-22,40.73153716943306,-74.2489298238975,11.9
2016-09-24,40.610848751177315,-73.9657252602662,19.8
2015-05-27,40.66623470291943,-74.0637604475993,25.2
2015-10-31,40.8735016748253,-73.98904776599774,8.2
2016-11-25,40.66822723312369,-74.05984149297701,9.1
2015-10-28,40.88517251797497,-74.14726962694137,15.2
2015-03-13,40.51045146338289,-74.2229933113425,2.8
2015-06-06,40.53300980472937,-74.0936530009491,19.7
2015-03-20,40.5474864725373,-73.98442812163783,1.7
2015-07-18,40.606988640380564,-73.75452785401839,24.4
2015-05-29,40.893035024422836,-74.0763173625382,22.5
2015-03-14,40.69198355540807,-74.02490166184612,6.1
2015-10-10,40.717738821135384,-73.92114459926484,15.5
2016-12-19,40.78000183246707,-73.84268703057916,-0.9
2015-07-18,40.633677571465775,-74.06349635410648,24.9
2015-12-19,40.50445903616422,-73.72468203348497,4.0
2016-08-29,40.52729787482198,-73.71923625574989,27.1
2016-10-24,40.69458123227183,-73.92981690299588,13.7
2015-09-21,40.83457906295179,-74.20942755540244,16.9
2016-11-13,40.53550484521218,-74.24126545427228,7.9
2015-02-20,40.51725164832362,-74.24913066852527,-12.6
2016-05-09,40.691849545595915,-74.09475661113673,16.1
2015-11-13,40.782937616220075,-74.00867814787368,12.2
2015-04-21,40.80051529425286,-74.16597212993402,14.7
2015-11-25,40.494199854091846,-74.03405718058094,5.8
2015-07-19,40.513678990269376,-74.0759217818153,29.9
2015-08-27,40.49105776448352,-73.74305529845516,24.2
2015-08-13,40.5950754049088,-74.03751697827384,24.6
2016-09-20,40.60139884229921,-73.80104183182907,22.6
2016-08-23,40.71018411354478,-74.0477668351064,24.1
2015-12-20,40.51064053521593,-73.98724032457626,3.7
2015-08-25,40.673161869747894,-74.09946403123006,27.4
2015-12-24,40.799591795534226,-73.85043818203742,19.7
2015-03-31,40.52846288416663,-73.93902067048667,6.1
2015-08-15,40.86911230803547,-73.79880357328271,27.3
2016-04-07,40.86430480256295,-73.7614640791984,11.6
2015-03-28,40.87755816450695,-73.8058339307242,2.0
2015-09-02,40.69953548189893,-74.00010104972802,26.7
2016-07-24,40.67291432480953,-74.10321058257573,29.1
2015-03-31,40.698809884099354,-74.14824957189427,6.1
2015-06-16,40.7350306190935,-74.25011515729972,21.3
2016-11-01,40.74865785290135,-73.7867342450024,9.4
2015-08-23,40.56300243207021,-74.16114270995025,24.1
2016-02-14,40.71279743126845,-73.80461888289258,-13.1
2015-02-22,40.648634440032055,-73.83770774538564,1.2
2015-11-20,40.74160933743814,-73.75334696471309,15.2
2015-04-28,40.88358437581369,-74.16156498207428,15.3
2015-02-15,40.640324928670964,-73.75036127355669,-5.9
2015-05-16,40.784381782196995,-73.9977061442526,19.4
2015-10-18,40.75464005483553,-74.20113108214464,5.0
2016-11-30,40.814368297910534,-73.94801751970418,11.7
2015-08-15,40.849657547877165,-73.75612273575926,25.8
2016-05-22,40.88476714759277,-74.23427089311222,15.7
2016-12-09,40.75628605566676,-73.87115434770743,2.6
2016-11-04,40.66138801617425,-73.74924191105464,14.6
2016-01-02,40.77120585683839,-73.74123979957567,3.1
2015-12-12,40.89089460349385,-74.16768386868247,11.8
2015-04-14,40.52317327284706,-73.7781526210707,13.2
2015-03-05,40.72323142142951,-74.21118894218988,0.0
2015-02-25,40.56641681421347,-73.74828423560014,-2.3
2016-03-06,40.77536977778109,-74.22508984845963,1.3
2016-11-10,40.91603638311646,-73.76398691818967,8.0
2015-06-23,40.808852553906476,-74.02741690563981,27.5
2015-05-12,40.548549579035,-73.9592401700661,23.7
2015-03-09,40.90206095108466,-74.10841582991318,5.1
2016-12-30,40.90751486994978,-73.76254296869614,1.3
2016-05-08,40.784426923097314,-73.73372863146058,12.4
2016-10-15,40.629413126645396,-73.75928509473798,12.4
2016-10-02,40.65095398989712,-74.12999708481107,15.6
2016-03-07,40.48396096423044,-74.00005979838194,6.3
2016-05-26,40.704270438191784,-74.06920630028284,26.5
2015-02-03,40.51425227451465,-73.77610845677826,-6.8
2016-05-10,40.60201649992971,-74.11757275513445,14.1
2015-12-30,40.50811615471657,-74.09369487262931,6.1
2015-10-17,40.59267698591427,-74.06534055030632,10.8
2016-09-23,40.881644114652026,-73.86988362881101,23.0
2016-08-02,40.74729719708227,-74.06915577922817,23.7
2015-04-09,40.62926254926223,-73.71896676733054,4.6
2016-10-19,40.900079855145364,-74.08701167158988,23.9
2016-06-02,40.78172807264657,-73.95271936607736,19.9
2016-04-19,40.67842550274614,-74.04911695541587,19.2
2016-11-08,40.61002521178488,-73.95321131387767,10.6
2016-06-17,40.545178847769606,-73.99234647697469,21.9
2016-09-19,40.68633891948009,-74.0849850234004,22.8
2016-12-20,40.56196029568032,-74.2292973116058,-3.8
2016-07-08,40.74086886716034,-73.89936282661323,27.1
2015-08-19,40.6068381552851,-74.06433920684741,26.5
2015-12-02,40.554671251231746,-73.94650304035925,9.2
2015-05-14,40.619110734595054,-74.09481665272973,15.8
2015-06-23,40.58524831922072,-73.83158479063613,26.1
2016-09-15,40.856610265285745,-74.10494194112883,19.9
2015-12-14,40.67846800663336,-74.14715947658766,13.3
2015-08-22,40.50565438984657,-74.17323683061369,25.3
2016-07-26,40.58981598153759,-74.01079749198621,27.3
2015-07-15,40.79980368273298,-74.20485264420444,24.5
2015-07-30,40.51209232756469,-73.93754605547065,26.2
2015-02-04,40.739894914561894,-73.81941260103996,-0.7
2015-11-28,40.79027220627714,-73.75190367623739,12.7
2016-01-19,40.84885381339603,-73.74691888771532,-5.2
2015-08-17,40.66510308744821,-73.72530531674725,26.9
2015-05-07,40.88580343341785,-74.15366427015476,18.1
2015-04-24,40.4881757763046,-74.2468334060205,6.9
2015-11-13,40.52799320677259,-73.88674803964201,13.9
2016-08-18,40.55840009736533,-74.20609773155967,26.5
2015-09-04,40.514317818293854,-73.73698966741637,25.8
2016-08-08,40.57873028114041,-74.24140225679375,26.7
2015-04-24,40.85743738716454,-73.7960361488394,5.7
2016-07-25,40.84104389217744,-73.74921524498289,25.7
2016-03-26,40.81443250213903,-74.02709943362967,7.2
2016-07-21,40.80364321846727,-73.73788202072619,24.9
2015-06-24,40.780620297071394,-74.14697800041714,24.4
2015-12-16,40.909754891035774,-74.10274995816012,9.3
2016-04-09,40.52144109508068,-73.74255355052424,4.7
2016-09-11,40.731830008993946,-73.74774161968244,26.2
2015-05-04,40.5747944531186,-74.13593737134063,21.4
2015-08-12,40.732315818619576,-74.22768230770389,23.2
2015-12-23,40.79140206162497,-73.85805564534984,12.6
2016-05-10,40.90146761584923,-73.99735410624847,13.7
2016-01-31,40.52438819187975,-74.12560157979036,3.8
2015-08-06,40.53221342723951,-74.17345382954785,24.9
2015-03-31,40.639323846181576,-73.81283359870288,6.9
2016-04-29,40.539276486045075,-73.90869096354317,10.6
2015-12-09,40.76972774185429,-73.87307093925274,6.4
2016-05-06,40.903932186909444,-73.9785724370671,10.7
2016-09-17,40.82810916764157,-73.70174244426514,18.7
2016-12-01,40.535616781788484,-73.77579944433295,12.6
2015-11-01,40.876988547638966,-74.16708124141947,13.7
2016-01-21,40.905324744067975,-74.14244900564694,-1.0
2015-11-19,40.489591290542464,-73.99308659362958,15.4
2015-06-09,40.809786313483805,-74.04038296510932,23.5
2015-07-06,40.49654944648785,-73.93550177420565,24.0
2015-05-15,40.683582682408456,-73.75396985593349,15.9
2016-09-30,40.795132528900695,-73.8675607643974,14.9
2015-02-05,40.7045863420688,-74.18760708530958,0.5
2016-04-08,40.54702344086462,-74.12945066717174,9.0
2015-12-17,40.78222123116894,-73.71366441204694,12.2
2016-03-03,40.56019074549785,-73.95775151598497,-0.2
2016-07-10,40.498889170091346,-74.11372767796601,23.1
2015-01-27,40.531592905606274,-74.25160077657927,-4.1
2015-04-08,40.76112402085405,-73.84341609310441,7.4
2016-12-18,40.842585222663615,-73.83054819821442,3.6
2015-12-20,40.59740847661731,-74.24338773507104,3.7
2016-04-14,40.613290035042056,-74.204011712323,10.0
2016-06-10,40.58115499206369,-74.13716041805155,19.7
2015-12-12,40.570628372323306,-74.24449692804652,13.4
2015-10-30,40.53467745266803,-74.13765538907434,13.4
2016-08-22,40.5485753921452,-74.16798281674797,24.2
2016-05-11,40.7832454809109,-73.8153210867838,15.3
2015-08-26,40.84398867123348,-74.02643159414251,23.3
2015-10-16,40.4929238068875,-73.85309784685822,15.7
2015-02-15,40.75240813648155,-73.95859074812724,-7.1
2015-10-20,40.719413606849656,-73.74676333936114,13.2
2015-10-03,40.62185974914171,-73.81638897297017,11.4
2015-07-25,40.68188974741289,-73.89442484245305,25.7
2016-09-30,40.59725533016891,-73.83911931371493,15.9
2016-02-26,40.541061380308676,-74.18318692677295,2.5
2016-11-10,40.5672690372583,-74.1026778963274,9.7
2015-03-19,40.83367414262236,-73.82506970973432,0.9
2015-11-04,40.53255003004298,-73.7167267450813,15.4
2015-11-22,40.729629547547894,-74.06481785037715,10.2
2016-02-25,40.726770537932595,-74.20789876904891,12.4
2016-04-20,40.59716561005561,-73.81109922702852,14.4
2015-07-08,40.643034761013034,-73.72827497788734,26.4
2016-07-15,40.63593924205454,-74.01183741411855,30.0
2016-03-30,40.745413099832405,-73.80517779576581,6.4
2015-06-02,40.75435775652472,-74.18502462608224,11.5
2016-12-13,40.81932740114685,-73.98247656847919,2.9
2016-10-19,40.733413205372145,-73.96499823338263,24.3
2016-10-08,40.89696588891915,-74.09533720684574,16.6
2015-04-21,40.80281563441103,-74.08862544931812,14.7
2015-06-14,40.52044945039203,-73.85507473360445,23.9
2016-11-17,40.64656951874011,-74.11617586421997,12.7
2016-02-14,40.70251012614348,-73.9021774786029,-13.2
2015-02-14,40.9165963970063,-73.701763445958,-7.8
2016-07-03,40.60216846314707,-73.99945884621836,23.2
2016-12-18,40.51852110357685,-73.89735827479373,8.4
2016-05-04,40.85300417234902,-74.14180562554544,10.4
2016-01-28,40.736585752458026,-73.77914846531361,1.4
2016-07-10,40.58096546945965,-74.06950347328895,23.1
2015-08-15,40.74282918443836,-73.85118667206312,25.8
2015-03-07,40.86384068478989,-74.15507679538825,-3.4
2016-03-12,40.88122744765611,-74.14366582714196,9.4
2016-01-16,40.86646338380082,-73.92596376046026,7.5
2015-08-29,40.77731624819076,-73.99642255375377,23.1
2016-05-08,40.88874609937127,-74.24790310934014,13.2
2015-10-01,40.50541066911607,-74.0183031020695,15.4
2016-08-12,40.87337644692163,-73.88278659872503,28.4
2016-04-10,40.62530601426875,-74.25415531080935,4.5
2015-10-13,40.77562369587505,-74.20892450446327,15.9
2015-12-18,40.89987142042904,-74.06743254906492,8.3
2015-06-23,40.61831834527383,-73.7807958676373,26.1
2015-12-20,40.82178927972339,-74.05710220829764,3.6
2016-08-11,40.49688580241628,-73.85006795901484,28.0
2016-01-08,40.608889536144424,-74.1051771150648,3.6
2016-11-28,40.76662516938925,-74.119720453569,5.5
2015-04-29,40.605956274688346,-74.15819191435838,18.9
2015-04-27,40.81930097761225,-73.95093049393675,12.0
2016-10-10,40.50857375403252,-74.09094020187447,13.1
2016-08-26,40.510017327525524,-73.714445463328,27.2
2015-04-26,40.606314013982086,-73.81665652007729,10.3
2015-07-09,40.810655509264045,-74.20541027654853,22.2
2015-04-06,40.56075171033188,-74.02273027320626,11.3
2015-08-31,40.73702728131279,-73.86171331012861,28.5
2015-01-22,40.58188249301275,-73.96853935446445,0.9
2016-01-24,40.515680686168835,-74.2333356718496,-3.3
2016-07-04,40.61235756557447,-73.94320470860401,23.6
2016-03-23,40.85934851035334,-73.93525981722044,13.5
2015-04-13,40.72875419457266,-74.11541627965765,13.8
2015-09-28,40.657835580739196,-73.70056409203715,19.8
2015-01-03,40.75463101504683,-73.92266792176075,0.9
2015-12-16,40.52675584755732,-73.79789796692108,10.6
2015-06-22,40.860454428568005,-74.12252792724664,26.6
2015-10-12,40.6588121386303,-73.99406732980943,16.8
2015-06-04,40.609932662945695,-74.25766709667528,15.2
2015-10-21,40.83865741605515,-73.75536287788705,16.2
2015-12-15,40.52727708062257,-74.19731936591354,16.2
2015-11-23,40.64323529649003,-73.84763438839563,5.8
2015-08-18,40.73032431732974,-74.20820131671998,28.8
2016-08-29,40.842839947119145,-73.83440922340648,27.1
2015-06-14,40.90871893200645,-74.20883918194603,23.7
2016-02-20,40.604753865381504,-74.1061797467967,8.3
2016-04-22,40.832477007429716,-73.99926838694257,21.7
2015-08-25,40.543057931776694,-73.76979728584409,26.3
2016-09-03,40.606746053118336,-73.98981209899974,21.8
2016-04-23,40.56824484599352,-73.98155159942192,19.6
2016-04-05,40.71792074986665,-73.71023313523962,0.9
2015-07-01,40.81421269734812,-74.04186117316709,24.7
2016-11-24,40.64739867442762,-74.04692992728478,6.0
2015-06-01,40.86547917237359,-74.02494955885331,13.2
2016-02-16,40.554792094771734,-74.1664080398297,5.9
2015-09-08,40.74283559448464,-74.13163852176504,28.8
2015-02-01,40.84679519904886,-74.03248135313444,-2.1
2016-09-04,40.52785881899323,-73.97296270575721,21.9
2015-01-12,40.702314134506935,-73.76603832959725,2.3
2016-05-20,40.75728895877056,-73.72693721384313,16.3
2016-05-26,40.802294667338586,-74.10243966788573,25.8
2016-03-29,40.830041170743144,-73.736942931563,10.4
2015-05-25,40.88190662291592,-73.93218450946817,23.6
2016-10-03,40.65806011938843,-74.15218428563307,19.5
2015-04-18,40.8432590244412,-73.91680189679751,19.5
2015-10-22,40.80270744307702,-74.00660486639154,17.5
2015-12-08,40.850104450673314,-73.73783202778127,7.8
2015-11-20,40.84633681622586,-73.8014315454609,12.5
2016-03-09,40.66489267309396,-73.74386061852822,9.8
2016-08-19,40.54239370298212,-74.11722180062769,27.3
2015-03-02,40.640707905862925,-74.17666278178014,-0.3
2015-12-24,40.881142292345736,-74.13881142878326,19.0
2015-04-11,40.59691466190767,-73.89165633534544,13.4
2015-10-21,40.65190745042946,-74.03671653096771,16.9
2015-07-18,40.56819831109873,-73.73215085497439,24.4
2015-05-28,40.54460919247154,-73.71873675293747,18.6
2015-01-06,40.62819870091462,-74.07396544181718,-6.4
2016-01-28,40.53723222980693,-74.18775689767627,1.3
2015-06-16,40.84501480999741,-74.21609385683729,21.3
2016-10-16,40.701679381378824,-73.8402850046294,15.6
2015-04-16,40.62312594343558,-73.9249033182312,13.6
2016-09-06,40.845133958994204,-74.04806189074803,25.2
2015-04-02,40.52492619049392,-73.93510571434588,10.2
2015-12-05,40.877912309980154,-74.02422050300274,5.1
2015-06-27,40.66887444777647,-74.2390850145889,20.9
2015-10-16,40.85765537373146,-73.98726083494014,13.5
2015-03-21,40.72657339985223,-74.00142837158276,1.6
2015-07-08,40.81061778657535,-74.25391065851205,25.0
2016-04-13,40.84426079117921,-74.22530050178368,7.8
2016-04-23,40.779609469834114,-74.25275935963796,17.5
2015-11-18,40.90661163383479,-74.14794703428687,11.0
2015-07-12,40.51835933150067,-73.77656863530954,25.8
2016-09-16,40.67306828528627,-74.16754389777516,20.5
2015-07-08,40.64577882379569,-73.76448027739394,26.4
2016-11-17,40.67881642669198,-73.73496367574647,13.1
2016-01-28,40.90347701772025,-74.23349354220498,-1.3
2016-09-11,40.914415567526184,-74.11033395416632,25.9
2016-05-21,40.86800953331335,-74.00382823380899,15.9
2015-06-11,40.529023759014365,-73.94170131836557,27.0
2015-07-03,40.86675215292354,-73.96473500588807,22.9
2016-04-12,40.50041329792987,-73.99700280329671,13.5
2016-09-09,40.72899252899671,-73.74754464415322,28.1
2016-03-24,40.869022908111845,-74.087111086715,8.9
2015-04-15,40.80005269140602,-74.13397627951454,15.8
2016-10-28,40.660746649774886,-74.12989000071504,9.1
2015-07-09,40.65193246397353,-74.19958395340284,24.2
2015-12-01,40.776452529733284,-73.71332049947114,8.8
2016-09-28,40.67546901737947,-74.13657907630167,18.2
2016-06-22,40.712958189760336,-74.10568800124142,26.3
2015-08-24,40.50356363245417,-74.08795767664549,25.3
2015-11-06,40.857140555387105,-73.95713813930507,20.8
2015-07-03,40.843232399058245,-74.03364650740728,22.9
2016-05-28,40.73432840507909,-73.9037979649943,27.9
2016-07-08,40.49745528332716,-73.92976419884417,25.8
2015-06-08,40.79211660946805,-73.80572282224591,18.7
2015-09-14,40.619506139000364,-74.15492374668995,19.0
2015-08-08,40.553131469101494,-74.12529718481815,23.9
2016-07-14,40.596173816702695,-73.88334699379217,25.6
2015-11-28,40.91276671315348,-74.16484300151082,11.1
2015-12-21,40.7424343663405,-73.75422902302073,7.7
2016-02-15,40.612392836891686,-74.25807151842419,-7.9
2015-07-29,40.56091981033422,-74.1229229879797,29.9
2016-04-03,40.86556175724943,-74.22713025505483,3.5
2015-12-07,40.86641322297909,-73.7689234916749,6.6
2016-03-19,40.655660446223465,-74.0809541532524,6.3
2016-12-25,40.652742399422586,-73.92433902416329,6.3
2016-03-08,40.64897577181184,-73.8770302303521,10.5
2015-07-31,40.663745336154264,-74.25151079669054,27.7
2016-04-27,40.821969960825506,-73.87908481918251,11.4
2016-10-02,40.56982812031419,-73.97041685668714,15.6
2016-06-19,40.86432060163322,-74.07451736855622,23.7
2015-03-05,40.71323854314703,-73.73657426428223,0.4
2015-12-25,40.480028856745534,-73.70446964174835,15.0
2015-12-01,40.793030814977456,-73.71642942632093,8.8
2016-02-04,40.688692922003526,-73.70773493543521,11.6
2016-12-07,40.891290601494454,-74.08635399243451,5.5
2015-09-02,40.78550951848128,-73.99806913320559,26.4
2016-10-26,40.856528230830044,-73.9364884387048,6.4
2016-12-25,40.8915744112596,-73.89996397908226,5.7
2015-09-03,40.51758508178583,-73.96911598738356,28.3
2015-09-28,40.52477210579525,-73.72335561703386,19.8
2015-06-23,40.75964263610746,-73.94470088814174,28.1
2016-05-04,40.4824604404767,-73.80435571495099,10.3
2015-06-24,40.70789896319826,-73.87272457116433,25.4
2016-11-13,40.64072079480137,-73.80769399784685,9.4
2015-11-10,40.54639837164181,-73.91779403131899,13.7
2016-07-25,40.660019344710385,-74.25588026212887,27.0
2016-06-04,40.5476469262419,-73.96554141733932,22.3
2015-09-18,40.51397691410023,-73.8236270967383,23.1
2015-11-25,40.78288410235387,-74.006394433626,4.3
2015-01-15,40.87631248286745,-74.00991755282469,-1.9
2015-04-14,40.61776860361358,-73.73813632360805,13.2
2016-10-31,40.787687071372936,-73.96870120175322,9.8
2015-02-08,40.68584993303243,-73.93821913146121,1.3
2016-09-29,40.596955840538385,-73.80306481014699,16.4
2016-03-24,40.55379830654288,-73.98286148986075,11.0
2015-02-17,40.837125645913886,-73.96615086581802,-6.9
2016-05-10,40.82142274860763,-73.80251068693909,14.1
2016-04-11,40.58326254563237,-74.08922113333529,10.8
2016-08-15,40.665996584034275,-73.80191642378715,28.7
2015-08-23,40.91075021608802,-74.24467383964512,22.7
2016-06-20,40.49232223854121,-73.74882279789558,20.8
2015-11-27,40.73014284743638,-74.25251866644764,9.8
2016-10-15,40.79887700400218,-73.87746420237607,15.2
2015-04-23,40.68405627534636,-74.10196457477618,8.3
2015-05-18,40.500179112026,-74.04578202506525,20.5
2015-05-27,40.73783061696542,-74.04203693482384,25.2
2016-11-23,40.83824843215787,-74.24139406552892,3.7
2016-12-23,40.698238758684326,-73.87010705685809,5.3
2015-01-20,40.843908525749015,-73.73598519295241,3.9
2015-09-24,40.50540338370585,-74.25620170765258,20.3
2016-03-26,40.68557689979295,-74.14070054648026,8.6
2015-07-14,40.87645084875579,-73.85467293177437,24.7
2016-10-07,40.57160419224786,-74.06425431486949,17.2
2016-03-20,40.790724097095556,-73.80535856277251,4.2
2015-12-08,40.772030500556966,-73.89546478865377,6.9
2016-02-05,40.604610488020896,-73.71874400721897,3.8
2016-05-24,40.82359254843608,-73.95489591951564,18.6
2015-10-12,40.88720143577652,-73.74171335978404,14.9
2016-05-15,40.77183331778172,-73.90197134463136,12.5
2016-06-09,40.61881408958612,-73.88386548785567,17.6
2015-11-25,40.50499040297259,-74.00653294182561,5.8
2016-11-22,40.89493465812497,-74.14522351654679,3.8
2015-04-13,40.61823578978974,-74.00603889044773,13.8
2016-12-20,40.85672735700204,-73.93606185059869,-4.0
2016-10-26,40.605596578520064,-74.0860569809627,7.1
2016-05-07,40.70552570301882,-74.08206251782121,11.3
2015-01-10,40.67961349894976,-74.17380977734678,-6.6
2015-06-14,40.57833708567601,-74.09293033895605,25.5
2015-03-28,40.47935152928698,-74.18235871939767,4.1
2015-05-18,40.84783814775039,-73.81929328919401,18.2
2015-12-29,40.6884879930174,-74.07651127195517,4.2
2016-05-04,40.810111942445516,-74.24227414478246,10.1
2016-06-21,40.77227185825632,-73.91570691263026,27.6
2015-12-06,40.89099510272244,-73.71046607357857,4.6
2016-05-03,40.848669124215164,-73.73790297463243,11.8
2016-10-02,40.63493401113764,-73.8542836711105,15.9
2015-01-27,40.64983277325854,-74.24588081629955,-4.1
2016-03-04,40.72758448828339,-73.86531628189455,0.7
2016-10-14,40.888606892921466,-74.07361819463644,12.0
2015-12-11,40.70039344204323,-73.88293948783313,11.5
2015-01-10,40.85372288910651,-73.91747694847092,-7.0
2016-07-13,40.80350978046971,-74.2362770275535,24.0
2016-04-01,40.871162699620406,-74.17828652476906,20.4
2016-06-26,40.87893525339478,-74.257573214816,23.7
2016-04-08,40.70595314301967,-74.1821737129853,9.0
2015-07-14,40.583338196166714,-73.78806225567592,24.4
2015-08-21,40.542169282082,-73.79404406260863,26.2
2016-02-09,40.719239915987856,-73.79032585147843,-0.9
2015-02-17,40.73961689803938,-73.74400184112685,-6.4
2016-01-13,40.63008091782304,-73.94281842207937,-2.7
2015-02-17,40.89897877167599,-74.05277040378185,-6.9
2015-06-07,40.5999789250036,-74.00738589353325,18.3
2016-11-10,40.67390259961915,-74.14026934825625,10.9
2016-04-01,40.67447173021552,-73.92064648126262,20.9
2016-10-02,40.59928015642841,-74.23775962468363,15.6
2016-07-03,40.77879127711837,-74.07173627200844,22.8
2015-01-14,40.761252872025494,-73.9518472939992,-6.6
2015-04-24,40.79891230080629,-73.88171783109945,5.7
2016-07-26,40.762642641258815,-73.7088810748738,27.6
2015-09-21,40.703918568152716,-74.21511930815096,18.3
2015-05-23,40.73729021663177,-73.83011561591292,15.6
